fecha,hora,valor,codigo_fase,fase,orden,día
2021-11-17,05:13:00,5.216666666666667,2,Ligero,761,Miércoles 17 de noviembre
2021-11-17,05:25:00,5.416666666666667,2,Ligero,761,Miércoles 17 de noviembre
2021-11-17,05:25:00,5.416666666666667,3,REM,762,Miércoles 17 de noviembre
2021-11-17,05:32:00,5.533333333333334,3,REM,762,Miércoles 17 de noviembre
2021-11-17,05:32:00,5.533333333333334,4,Despierto,763,Miércoles 17 de noviembre
2021-11-17,05:33:00,5.55,4,Despierto,763,Miércoles 17 de noviembre
2021-11-17,05:33:00,5.55,2,Ligero,764,Miércoles 17 de noviembre
2021-11-17,05:58:00,5.966666666666667,2,Ligero,764,Miércoles 17 de noviembre
2021-11-17,05:58:00,5.966666666666667,1,Profundo,765,Miércoles 17 de noviembre
2021-11-17,06:09:00,6.1499999999999995,1,Profundo,765,Miércoles 17 de noviembre
2021-11-17,06:09:00,6.1499999999999995,2,Ligero,766,Miércoles 17 de noviembre
2021-11-17,06:49:00,6.816666666666667,2,Ligero,766,Miércoles 17 de noviembre
2021-11-17,06:49:00,6.816666666666667,4,Despierto,767,Miércoles 17 de noviembre
2021-11-17,06:50:00,6.833333333333333,4,Despierto,767,Miércoles 17 de noviembre
2021-11-17,06:50:00,6.833333333333333,3,REM,768,Miércoles 17 de noviembre
2021-11-17,06:58:00,6.966666666666667,3,REM,768,Miércoles 17 de noviembre
2021-11-17,06:58:00,6.966666666666667,4,Despierto,769,Miércoles 17 de noviembre
2021-11-17,06:59:00,6.983333333333333,4,Despierto,769,Miércoles 17 de noviembre
2021-11-17,06:59:00,6.983333333333333,3,REM,770,Miércoles 17 de noviembre
2021-11-17,07:13:00,7.216666666666667,3,REM,770,Miércoles 17 de noviembre
2021-11-17,07:13:00,7.216666666666667,2,Ligero,771,Miércoles 17 de noviembre
2021-11-17,07:20:00,7.333333333333334,2,Ligero,771,Miércoles 17 de noviembre
2021-11-17,07:20:00,7.333333333333334,3,REM,772,Miércoles 17 de noviembre
2021-11-17,07:44:00,7.733333333333334,3,REM,772,Miércoles 17 de noviembre
2021-11-17,07:44:00,7.733333333333334,4,Despierto,773,Miércoles 17 de noviembre
2021-11-17,07:45:00,7.75,4,Despierto,773,Miércoles 17 de noviembre
2021-11-17,07:45:00,7.75,2,Ligero,774,Miércoles 17 de noviembre
2021-11-17,07:56:00,7.933333333333333,2,Ligero,774,Miércoles 17 de noviembre
2021-11-17,07:56:00,7.933333333333333,4,Despierto,775,Miércoles 17 de noviembre
2021-11-17,07:57:00,7.95,4,Despierto,775,Miércoles 17 de noviembre
2021-11-17,07:57:00,7.95,2,Ligero,776,Miércoles 17 de noviembre
2021-11-17,08:15:00,8.25,2,Ligero,776,Miércoles 17 de noviembre
2021-11-17,08:15:00,8.25,4,Despierto,777,Miércoles 17 de noviembre
2021-11-17,08:16:00,8.266666666666667,4,Despierto,777,Miércoles 17 de noviembre
2021-11-17,08:16:00,8.266666666666667,3,REM,778,Miércoles 17 de noviembre
2021-11-17,08:21:00,8.350000000000001,3,REM,778,Miércoles 17 de noviembre
2021-11-17,08:21:00,8.350000000000001,4,Despierto,779,Miércoles 17 de noviembre
2021-11-17,08:23:00,8.383333333333335,4,Despierto,779,Miércoles 17 de noviembre
2021-11-17,08:23:00,8.383333333333335,2,Ligero,780,Miércoles 17 de noviembre
2021-11-17,08:26:00,8.433333333333334,2,Ligero,780,Miércoles 17 de noviembre
2021-11-17,08:26:00,8.433333333333334,4,Despierto,781,Miércoles 17 de noviembre
2021-11-17,08:27:00,8.45,4,Despierto,781,Miércoles 17 de noviembre
2021-11-17,08:27:00,8.45,3,REM,782,Miércoles 17 de noviembre
2021-11-17,08:36:00,8.6,3,REM,782,Miércoles 17 de noviembre
2021-11-17,08:36:00,8.6,4,Despierto,783,Miércoles 17 de noviembre
2021-11-17,08:38:00,8.633333333333335,4,Despierto,783,Miércoles 17 de noviembre
2021-11-17,08:38:00,8.633333333333335,2,Ligero,784,Miércoles 17 de noviembre
2021-11-17,08:41:00,8.683333333333334,2,Ligero,784,Miércoles 17 de noviembre
2021-11-17,08:41:00,8.683333333333334,4,Despierto,785,Miércoles 17 de noviembre
2021-11-17,08:42:00,8.7,4,Despierto,785,Miércoles 17 de noviembre
2021-11-17,08:42:00,8.7,2,Ligero,786,Miércoles 17 de noviembre
2021-11-17,08:46:00,8.766666666666667,2,Ligero,786,Miércoles 17 de noviembre
2021-11-17,08:46:00,8.766666666666667,4,Despierto,787,Miércoles 17 de noviembre
2021-11-17,08:48:00,8.8,4,Despierto,787,Miércoles 17 de noviembre
2021-11-17,08:48:00,8.8,2,Ligero,788,Miércoles 17 de noviembre
2021-11-17,08:49:00,8.816666666666666,2,Ligero,788,Miércoles 17 de noviembre
2021-11-17,08:49:00,8.816666666666666,4,Despierto,789,Miércoles 17 de noviembre
2021-11-17,08:50:00,8.833333333333334,4,Despierto,789,Miércoles 17 de noviembre
2021-11-17,08:50:00,8.833333333333334,2,Ligero,790,Miércoles 17 de noviembre
2021-11-17,08:52:00,8.866666666666665,2,Ligero,790,Miércoles 17 de noviembre
2021-11-17,08:52:00,8.866666666666665,4,Despierto,791,Miércoles 17 de noviembre
2021-11-17,08:53:00,8.883333333333333,4,Despierto,791,Miércoles 17 de noviembre
2021-11-17,08:53:00,8.883333333333333,2,Ligero,792,Miércoles 17 de noviembre
2021-11-17,08:59:00,8.983333333333333,2,Ligero,792,Miércoles 17 de noviembre
2021-11-17,08:59:00,8.983333333333333,4,Despierto,793,Miércoles 17 de noviembre
2021-11-17,09:00:00,9.0,4,Despierto,793,Miércoles 17 de noviembre
2021-11-17,09:00:00,9.0,2,Ligero,794,Miércoles 17 de noviembre
2021-11-17,09:01:00,9.016666666666666,2,Ligero,794,Miércoles 17 de noviembre
2021-11-17,09:01:00,9.016666666666666,4,Despierto,795,Miércoles 17 de noviembre
2021-11-17,09:02:00,9.033333333333333,4,Despierto,795,Miércoles 17 de noviembre
2021-11-18,02:08:00,2.1333333333333333,2,Ligero,796,Jueves 18 de noviembre
2021-11-18,02:15:00,2.25,2,Ligero,796,Jueves 18 de noviembre
2021-11-18,02:15:00,2.25,4,Despierto,797,Jueves 18 de noviembre
2021-11-18,02:16:00,2.266666666666667,4,Despierto,797,Jueves 18 de noviembre
2021-11-18,02:16:00,2.266666666666667,2,Ligero,798,Jueves 18 de noviembre
2021-11-18,02:26:00,2.433333333333333,2,Ligero,798,Jueves 18 de noviembre
2021-11-18,02:26:00,2.433333333333333,4,Despierto,799,Jueves 18 de noviembre
2021-11-18,02:27:00,2.45,4,Despierto,799,Jueves 18 de noviembre
2021-11-18,02:27:00,2.45,2,Ligero,800,Jueves 18 de noviembre
2021-11-18,02:40:00,2.6666666666666665,2,Ligero,800,Jueves 18 de noviembre
2021-11-18,02:40:00,2.6666666666666665,1,Profundo,801,Jueves 18 de noviembre
2021-11-18,02:43:00,2.716666666666667,1,Profundo,801,Jueves 18 de noviembre
2021-11-18,02:43:00,2.716666666666667,2,Ligero,802,Jueves 18 de noviembre
2021-11-18,02:44:00,2.7333333333333334,2,Ligero,802,Jueves 18 de noviembre
2021-11-18,02:44:00,2.7333333333333334,1,Profundo,803,Jueves 18 de noviembre
2021-11-18,02:48:00,2.8,1,Profundo,803,Jueves 18 de noviembre
2021-11-18,02:48:00,2.8,4,Despierto,804,Jueves 18 de noviembre
2021-11-18,02:49:00,2.8166666666666673,4,Despierto,804,Jueves 18 de noviembre
2021-11-18,02:49:00,2.8166666666666673,2,Ligero,805,Jueves 18 de noviembre
2021-11-18,02:51:00,2.8499999999999996,2,Ligero,805,Jueves 18 de noviembre
2021-11-18,02:51:00,2.8499999999999996,1,Profundo,806,Jueves 18 de noviembre
2021-11-18,02:55:00,2.916666666666666,1,Profundo,806,Jueves 18 de noviembre
2021-11-18,02:55:00,2.916666666666666,2,Ligero,807,Jueves 18 de noviembre
2021-11-18,03:12:00,3.2,2,Ligero,807,Jueves 18 de noviembre
2021-11-18,03:12:00,3.2,1,Profundo,808,Jueves 18 de noviembre
2021-11-18,03:30:00,3.4999999999999996,1,Profundo,808,Jueves 18 de noviembre
2021-11-18,03:30:00,3.4999999999999996,2,Ligero,809,Jueves 18 de noviembre
2021-11-18,03:31:00,3.5166666666666666,2,Ligero,809,Jueves 18 de noviembre
2021-11-18,03:31:00,3.5166666666666666,1,Profundo,810,Jueves 18 de noviembre
2021-11-18,03:42:00,3.6999999999999997,1,Profundo,810,Jueves 18 de noviembre
2021-11-18,03:42:00,3.6999999999999997,2,Ligero,811,Jueves 18 de noviembre
2021-11-18,03:56:00,3.9333333333333336,2,Ligero,811,Jueves 18 de noviembre
2021-11-18,03:56:00,3.9333333333333336,3,REM,812,Jueves 18 de noviembre
2021-11-18,04:16:00,4.266666666666667,3,REM,812,Jueves 18 de noviembre
2021-11-18,04:16:00,4.266666666666667,2,Ligero,813,Jueves 18 de noviembre
2021-11-18,04:39:00,4.6499999999999995,2,Ligero,813,Jueves 18 de noviembre
2021-11-18,04:39:00,4.6499999999999995,4,Despierto,814,Jueves 18 de noviembre
2021-11-18,04:40:00,4.666666666666667,4,Despierto,814,Jueves 18 de noviembre
2021-11-18,04:40:00,4.666666666666667,2,Ligero,815,Jueves 18 de noviembre
2021-11-18,05:15:00,5.250000000000001,2,Ligero,815,Jueves 18 de noviembre
2021-11-18,05:15:00,5.250000000000001,3,REM,816,Jueves 18 de noviembre
2021-11-18,05:31:00,5.516666666666666,3,REM,816,Jueves 18 de noviembre
2021-11-18,05:31:00,5.516666666666666,2,Ligero,817,Jueves 18 de noviembre
2021-11-18,05:47:00,5.783333333333333,2,Ligero,817,Jueves 18 de noviembre
2021-11-18,05:47:00,5.783333333333333,3,REM,818,Jueves 18 de noviembre
2021-11-18,05:54:00,5.9,3,REM,818,Jueves 18 de noviembre
2021-11-18,05:54:00,5.9,4,Despierto,819,Jueves 18 de noviembre
2021-11-18,05:55:00,5.916666666666666,4,Despierto,819,Jueves 18 de noviembre
2021-11-18,05:55:00,5.916666666666666,3,REM,820,Jueves 18 de noviembre
2021-11-18,06:20:00,6.333333333333334,3,REM,820,Jueves 18 de noviembre
2021-11-18,06:20:00,6.333333333333334,2,Ligero,821,Jueves 18 de noviembre
2021-11-18,06:49:00,6.816666666666667,2,Ligero,821,Jueves 18 de noviembre
2021-11-18,06:49:00,6.816666666666667,3,REM,822,Jueves 18 de noviembre
2021-11-18,07:17:00,7.283333333333333,3,REM,822,Jueves 18 de noviembre
2021-11-18,07:17:00,7.283333333333333,2,Ligero,823,Jueves 18 de noviembre
2021-11-18,08:13:00,8.216666666666669,2,Ligero,823,Jueves 18 de noviembre
2021-11-18,08:13:00,8.216666666666669,4,Despierto,824,Jueves 18 de noviembre
2021-11-18,08:14:00,8.233333333333334,4,Despierto,824,Jueves 18 de noviembre
2021-11-18,08:14:00,8.233333333333334,3,REM,825,Jueves 18 de noviembre
2021-11-18,08:23:00,8.383333333333335,3,REM,825,Jueves 18 de noviembre
2021-11-18,08:23:00,8.383333333333335,4,Despierto,826,Jueves 18 de noviembre
2021-11-18,08:24:00,8.4,4,Despierto,826,Jueves 18 de noviembre
2021-11-18,08:24:00,8.4,3,REM,827,Jueves 18 de noviembre
2021-11-18,08:31:00,8.516666666666667,3,REM,827,Jueves 18 de noviembre
2021-11-18,08:31:00,8.516666666666667,4,Despierto,828,Jueves 18 de noviembre
2021-11-18,08:32:00,8.533333333333333,4,Despierto,828,Jueves 18 de noviembre
2021-11-18,08:32:00,8.533333333333333,2,Ligero,829,Jueves 18 de noviembre
2021-11-18,08:33:00,8.55,2,Ligero,829,Jueves 18 de noviembre
2021-11-18,08:33:00,8.55,4,Despierto,830,Jueves 18 de noviembre
2021-11-18,08:34:00,8.566666666666666,4,Despierto,830,Jueves 18 de noviembre
2021-11-18,08:34:00,8.566666666666666,3,REM,831,Jueves 18 de noviembre
2021-11-18,08:44:00,8.733333333333333,3,REM,831,Jueves 18 de noviembre
2021-11-18,08:44:00,8.733333333333333,4,Despierto,832,Jueves 18 de noviembre
2021-11-18,08:45:00,8.749999999999998,4,Despierto,832,Jueves 18 de noviembre
2021-11-18,08:45:00,8.749999999999998,2,Ligero,833,Jueves 18 de noviembre
2021-11-18,08:49:00,8.816666666666666,2,Ligero,833,Jueves 18 de noviembre
2021-11-18,08:49:00,8.816666666666666,4,Despierto,834,Jueves 18 de noviembre
2021-11-18,08:51:00,8.85,4,Despierto,834,Jueves 18 de noviembre
2021-11-18,08:51:00,8.85,2,Ligero,835,Jueves 18 de noviembre
2021-11-18,08:54:00,8.899999999999999,2,Ligero,835,Jueves 18 de noviembre
2021-11-18,08:54:00,8.899999999999999,4,Despierto,836,Jueves 18 de noviembre
2021-11-18,08:55:00,8.916666666666668,4,Despierto,836,Jueves 18 de noviembre
2021-11-18,08:55:00,8.916666666666668,2,Ligero,837,Jueves 18 de noviembre
2021-11-18,09:07:00,9.116666666666667,2,Ligero,837,Jueves 18 de noviembre
2021-11-18,09:07:00,9.116666666666667,3,REM,838,Jueves 18 de noviembre
2021-11-18,09:14:00,9.233333333333334,3,REM,838,Jueves 18 de noviembre
2021-11-18,09:14:00,9.233333333333334,2,Ligero,839,Jueves 18 de noviembre
2021-11-18,09:15:00,9.25,2,Ligero,839,Jueves 18 de noviembre
2021-11-18,09:15:00,9.25,4,Despierto,840,Jueves 18 de noviembre
2021-11-18,09:22:00,9.366666666666667,4,Despierto,840,Jueves 18 de noviembre
