fecha,hora,valor,codigo_fase
2021-11-16,08:01:00,8.01,1
2021-11-16,08:01:00,8.01,2
2021-11-16,08:02:00,8.02,1
2021-11-16,08:02:00,8.02,2
2021-11-16,08:10:00,8.1,2
2021-11-16,08:10:00,8.1,3
2021-11-16,08:29:00,8.29,1
2021-11-16,08:29:00,8.29,3
2021-11-16,08:30:00,8.3,1
2021-11-16,08:30:00,8.3,3
2021-11-16,08:41:00,8.41,1
2021-11-16,08:41:00,8.41,3
2021-11-16,08:42:00,8.42,1
2021-11-16,08:42:00,8.42,3
2021-11-16,08:43:00,8.43,1
2021-11-16,08:43:00,8.43,3
2021-11-16,08:45:00,8.45,1
2021-11-16,08:45:00,8.45,3
2021-11-16,08:47:00,8.47,2
2021-11-16,08:47:00,8.47,3
2021-11-16,08:53:00,8.53,1
2021-11-16,08:53:00,8.53,2
2021-11-16,08:59:00,8.59,1
2021-11-16,08:59:00,8.59,2
2021-11-16,09:04:00,9.04,1
2021-11-16,09:04:00,9.04,2
2021-11-16,09:13:00,9.13,1
2021-11-16,09:13:00,9.13,3
2021-11-16,09:14:00,9.14,1
2021-11-16,09:14:00,9.14,3
2021-11-16,09:16:00,9.16,1
2021-11-16,09:16:00,9.16,3
2021-11-16,09:18:00,9.18,1
2021-11-16,09:18:00,9.18,3
2021-11-16,09:22:00,9.22,1
2021-11-17,02:52:00,2.52,1
2021-11-17,02:56:00,2.56,1
2021-11-17,02:56:00,2.56,3
2021-11-17,03:23:00,3.23,1
2021-11-17,03:23:00,3.23,3
2021-11-17,03:24:00,3.24,1
2021-11-17,03:24:00,3.24,3
2021-11-17,03:29:00,3.29,1
2021-11-17,03:29:00,3.29,3
2021-11-17,03:30:00,3.3,1
2021-11-17,03:30:00,3.3,2
2021-11-17,03:48:00,3.48,1
2021-11-17,03:48:00,3.48,2
2021-11-17,03:49:00,3.49,1
2021-11-17,03:49:00,3.49,3
2021-11-17,04:49:00,4.49,2
2021-11-17,04:49:00,4.49,3
2021-11-17,05:13:00,5.13,2
2021-11-17,05:13:00,5.13,3
2021-11-17,05:25:00,5.25,2
2021-11-17,05:25:00,5.25,3
2021-11-17,05:32:00,5.32,1
2021-11-17,05:32:00,5.32,2
2021-11-17,05:33:00,5.33,1
2021-11-17,05:33:00,5.33,3
2021-11-17,05:58:00,5.58,3
2021-11-17,05:58:00,5.58,4
2021-11-17,06:09:00,6.09,3
2021-11-17,06:09:00,6.09,4
2021-11-17,06:49:00,6.49,1
2021-11-17,06:49:00,6.49,3
2021-11-17,06:50:00,6.5,1
2021-11-17,06:50:00,6.5,2
2021-11-17,06:58:00,6.58,1
2021-11-17,06:58:00,6.58,2
2021-11-17,06:59:00,6.59,1
2021-11-17,06:59:00,6.59,2
2021-11-17,07:13:00,7.13,2
2021-11-17,07:13:00,7.13,3
2021-11-17,07:20:00,7.2,2
2021-11-17,07:20:00,7.2,3
2021-11-17,07:44:00,7.44,1
2021-11-17,07:44:00,7.44,2
2021-11-17,07:45:00,7.45,1
2021-11-17,07:45:00,7.45,3
2021-11-17,07:56:00,7.56,1
2021-11-17,07:56:00,7.56,3
2021-11-17,07:57:00,7.57,1
2021-11-17,07:57:00,7.57,3
2021-11-17,08:15:00,8.15,1
2021-11-17,08:15:00,8.15,3
2021-11-17,08:16:00,8.16,1
2021-11-17,08:16:00,8.16,2
2021-11-17,08:21:00,8.21,1
2021-11-17,08:21:00,8.21,2
2021-11-17,08:23:00,8.23,1
2021-11-17,08:23:00,8.23,3
2021-11-17,08:26:00,8.26,1
2021-11-17,08:26:00,8.26,3
2021-11-17,08:27:00,8.27,1
2021-11-17,08:27:00,8.27,2
2021-11-17,08:36:00,8.36,1
2021-11-17,08:36:00,8.36,2
2021-11-17,08:38:00,8.38,1
2021-11-17,08:38:00,8.38,3
2021-11-17,08:41:00,8.41,1
2021-11-17,08:41:00,8.41,3
2021-11-17,08:42:00,8.42,1
2021-11-17,08:42:00,8.42,3
2021-11-17,08:46:00,8.46,1
2021-11-17,08:46:00,8.46,3
2021-11-17,08:48:00,8.48,1
2021-11-17,08:48:00,8.48,3
2021-11-17,08:49:00,8.49,1
2021-11-17,08:49:00,8.49,3
2021-11-17,08:50:00,8.5,1
2021-11-17,08:50:00,8.5,3
2021-11-17,08:52:00,8.52,1
2021-11-17,08:52:00,8.52,3
2021-11-17,08:53:00,8.53,1
2021-11-17,08:53:00,8.53,3
2021-11-17,08:59:00,8.59,1
2021-11-17,08:59:00,8.59,3
2021-11-17,09:00:00,9.0,1
2021-11-17,09:00:00,9.0,3
2021-11-17,09:01:00,9.01,1
2021-11-17,09:01:00,9.01,3
2021-11-17,09:02:00,9.02,1
2021-11-18,02:08:00,2.08,3
2021-11-18,02:15:00,2.15,1
2021-11-18,02:15:00,2.15,3
2021-11-18,02:16:00,2.16,1
2021-11-18,02:16:00,2.16,3
2021-11-18,02:26:00,2.26,1
2021-11-18,02:26:00,2.26,3
2021-11-18,02:27:00,2.27,1
2021-11-18,02:27:00,2.27,3
2021-11-18,02:40:00,2.4,3
2021-11-18,02:40:00,2.4,4
2021-11-18,02:43:00,2.43,3
2021-11-18,02:43:00,2.43,4
2021-11-18,02:44:00,2.44,3
2021-11-18,02:44:00,2.44,4
2021-11-18,02:48:00,2.48,1
2021-11-18,02:48:00,2.48,4
2021-11-18,02:49:00,2.49,1
2021-11-18,02:49:00,2.49,3
2021-11-18,02:51:00,2.51,3
2021-11-18,02:51:00,2.51,4
2021-11-18,02:55:00,2.55,3
2021-11-18,02:55:00,2.55,4
2021-11-18,03:12:00,3.12,3
2021-11-18,03:12:00,3.12,4
2021-11-18,03:30:00,3.3,3
2021-11-18,03:30:00,3.3,4
2021-11-18,03:31:00,3.31,3
2021-11-18,03:31:00,3.31,4
2021-11-18,03:42:00,3.42,3
2021-11-18,03:42:00,3.42,4
2021-11-18,03:56:00,3.56,2
2021-11-18,03:56:00,3.56,3
2021-11-18,04:16:00,4.16,2
2021-11-18,04:16:00,4.16,3
2021-11-18,04:39:00,4.39,1
2021-11-18,04:39:00,4.39,3
2021-11-18,04:40:00,4.4,1
2021-11-18,04:40:00,4.4,3
2021-11-18,05:15:00,5.15,2
2021-11-18,05:15:00,5.15,3
2021-11-18,05:31:00,5.31,2
2021-11-18,05:31:00,5.31,3
2021-11-18,05:47:00,5.47,2
2021-11-18,05:47:00,5.47,3
2021-11-18,05:54:00,5.54,1
2021-11-18,05:54:00,5.54,2
2021-11-18,05:55:00,5.55,1
2021-11-18,05:55:00,5.55,2
2021-11-18,06:20:00,6.2,2
2021-11-18,06:20:00,6.2,3
2021-11-18,06:49:00,6.49,2
2021-11-18,06:49:00,6.49,3
2021-11-18,07:17:00,7.17,2
2021-11-18,07:17:00,7.17,3
2021-11-18,08:13:00,8.13,1
2021-11-18,08:13:00,8.13,3
2021-11-18,08:14:00,8.14,1
2021-11-18,08:14:00,8.14,2
2021-11-18,08:23:00,8.23,1
2021-11-18,08:23:00,8.23,2
2021-11-18,08:24:00,8.24,1
2021-11-18,08:24:00,8.24,2
2021-11-18,08:31:00,8.31,1
2021-11-18,08:31:00,8.31,2
2021-11-18,08:32:00,8.32,1
2021-11-18,08:32:00,8.32,3
2021-11-18,08:33:00,8.33,1
2021-11-18,08:33:00,8.33,3
2021-11-18,08:34:00,8.34,1
2021-11-18,08:34:00,8.34,2
2021-11-18,08:44:00,8.44,1
2021-11-18,08:44:00,8.44,2
2021-11-18,08:45:00,8.45,1
2021-11-18,08:45:00,8.45,3
2021-11-18,08:49:00,8.49,1
2021-11-18,08:49:00,8.49,3
2021-11-18,08:51:00,8.51,1
2021-11-18,08:51:00,8.51,3
2021-11-18,08:54:00,8.54,1
2021-11-18,08:54:00,8.54,3
2021-11-18,08:55:00,8.55,1
2021-11-18,08:55:00,8.55,3
2021-11-18,09:07:00,9.07,2
2021-11-18,09:07:00,9.07,3
2021-11-18,09:14:00,9.14,2
2021-11-18,09:14:00,9.14,3
2021-11-18,09:15:00,9.15,1
2021-11-18,09:15:00,9.15,3
2021-11-18,09:22:00,9.22,1
